Customer_ID,Customer_Name,Market,Recommendation1,Recommendation2,Recommendation3,Recommendation4,Recommendation5
CS-2130,Chad Sievert,EMEA,"Cardinal Index Tab, Clear","Sanford Highlighters, Water Color","Stanley Sketch Pad, Fluorescent","Memorex Flash Drive, Programmable","Stanley Canvas, Fluorescent"
CS-2175,Charles Sheldon,Africa,"Stanley Pencil Sharpener, Water Color","Belkin Router, Bluetooth","Boston Markers, Easy-Erase","Cameo Manila Envelope, Set of 50","Nokia Speaker Phone, Cordless"
CS-2175,Charles Sheldon,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable","Motorola Smart Phone, Cordless"
CS-2250,Chris Selesnick,Africa,"Nokia Speaker Phone, with Caller ID","Tenex Box, Industrial","Apple Audio Dock, Cordless","Kraft Manila Envelope, Security-Tint","Fellowes Shelving, Blue"
CS-2250,Chris Selesnick,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable","Motorola Smart Phone, Cordless"
CS-2355,Christine Sundaresam,Africa,"Avery File Folder Labels, Alphabetical","SanDisk Computer Printout Paper, 8.5 x 11","Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Boston Markers, Easy-Erase"
CS-2355,Christine Sundaresam,EMEA,"Harbour Creations Legal Exhibit Labels, Adjustable","Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","Boston Sketch Pad, Blue"
CS-2400,Christopher Schild,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
CS-2400,Christopher Schild,EMEA,"Rogers Trays, Wire Frame","Wilson Jones Binder, Clear","Acco Binder Covers, Clear","BIC Pens, Water Color","Rubbermaid Frame, Duo Pack"
CS-2460,Chuck Sachs,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
CS-2460,Chuck Sachs,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable","Motorola Smart Phone, Cordless"
CS-2490,Cindy Schnelling,Africa,"Avery Index Tab, Clear","Ames Manila Envelope, Recycled","Nokia Speaker Phone, Cordless","Hoover Stove, White","StarTech Card Printer, Wireless"
CS-2490,Cindy Schnelling,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable","Motorola Smart Phone, Cordless"
CS-2505,Cindy Stewart,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
CS-2505,Cindy Stewart,EMEA,"Eldon Photo Frame, Erganomic","Konica Phone, Durable","Rogers Trays, Wire Frame","Sanford Sketch Pad, Fluorescent","Smead Folders, Blue"
CT-11995,Carol Triggs,APAC,"Deflect-O Door Stop, Erganomic","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","Cisco Headset, with Caller ID"
CT-11995,Carol Triggs,EU,"Canon Personal Copier, High-Speed","Eldon File Cart, Single Width","Rubbermaid Clock, Erganomic","Motorola Audio Dock, VoIP","Binney & Smith Canvas, Easy-Erase"
CT-11995,Carol Triggs,LATAM,"Acco Binder, Economy","Memorex Numeric Keypad, Bluetooth","Enermax Message Books, Multicolor","Dania Corner Shelving, Pine","Binney & Smith Highlighters, Water Color"
CT-11995,Carol Triggs,US,Staples,OtterBox Commuter Series Case - Samsung Galaxy S4,GBC DocuBind TL200 Manual Binding Machine,GBC Recycled VeloBinder Covers,Microsoft Natural Ergonomic Keyboard 4000
CT-1995,Carol Triggs,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stiletto Trimmer, Steel","HP Personal Copier, High-Speed","Stanley Sketch Pad, Easy-Erase"
CV-12295,Christina VanderZanden,APAC,"Epson Receipt Printer, Wireless","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Samsung Speaker Phone, with Caller ID","Eldon Lockers, Blue"
CV-12295,Christina VanderZanden,EU,"Apple Office Telephone, VoIP","Boston Sketch Pad, Fluorescent","Okidata Inkjet, White","Eldon Lockers, Blue","Cameo Manila Envelope, Security-Tint"
CV-12295,Christina VanderZanden,LATAM,"Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Stockwell Clamps, Assorted Sizes","Deflect-O Light Bulb, Black","Cardinal Binder, Recycled"
CV-12295,Christina VanderZanden,US,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Fellowes PB200 Plastic Comb Binding Machine,netTALK DUO VoIP Telephone Service,HP Office Paper (20Lb. and 87 Bright)
CV-12805,Cynthia Voltz,APAC,"Xerox Computer Printout Paper, Recycled","SAFCO Steel Folding Chair, Red","Tenex Photo Frame, Durable","Eldon Lockers, Blue","Ibico Binder Covers, Recycled"
CV-12805,Cynthia Voltz,EU,"Canon Personal Copier, High-Speed","Stanley Pencil Sharpener, Fluorescent","Acco 3-Hole Punch, Durable","Eldon File Cart, Single Width","Ibico Index Tab, Clear"
CV-12805,Cynthia Voltz,LATAM,"Ames Mailers, Security-Tint","Ibico Hole Reinforcements, Economy","Eldon Stacking Tray, Duo Pack","BIC Highlighters, Water Color","Novimex Round Labels, Alphabetical"
CV-12805,Cynthia Voltz,US,Staples,Space Solutions Commercial Steel Shelving,Fellowes PB200 Plastic Comb Binding Machine,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Xerox 1959
CV-2295,Christina VanderZanden,Africa,"Wilson Jones Binding Machine, Clear","Nokia Speaker Phone, Cordless","Hon Executive Leather Armchair, Adjustable","StarTech Card Printer, Wireless","Boston Markers, Easy-Erase"
CV-2295,Christina VanderZanden,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable","Motorola Smart Phone, Cordless"
CV-2805,Cynthia Voltz,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
CV-2805,Cynthia Voltz,EMEA,"Avery Hole Reinforcements, Recycled","Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Fellowes Lockers, Blue","Rogers Box, Wire Frame"
CW-11905,Carl Weiss,APAC,"SAFCO Steel Folding Chair, Red","KitchenAid Stove, Silver","Logitech Mouse, Bluetooth","Fiskars Scissors, Steel","Ibico Binder Covers, Recycled"
CW-11905,Carl Weiss,EU,"Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Logitech Keyboard, Programmable","Eldon File Cart, Single Width"
CW-11905,Carl Weiss,LATAM,"Fiskars Shears, Serrated","Stockwell Paper Clips, Bulk Pack","Ames Mailers, Recycled","Bush Classic Bookcase, Traditional","Accos Paper Clips, Metal"
CW-11905,Carl Weiss,US,Revere Boxed Rubber Bands by Revere,DAX Cubicle Frames - 8x10,Motorola HK250 Universal Bluetooth Headset,GBC Recycled VeloBinder Covers,Xerox 1959
CW-1905,Carl Weiss,Africa,"KitchenAid Stove, White","Fiskars Trimmer, Steel","Avery Shipping Labels, Alphabetical","Belkin Router, USB","Binney & Smith Sketch Pad, Easy-Erase"
CW-1905,Carl Weiss,EMEA,"Rogers Trays, Wire Frame","Avery Index Tab, Clear","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled","Smead Box, Single Width"
CY-12745,Craig Yedwab,APAC,"Wilson Jones Index Tab, Recycled","Samsung Headset, with Caller ID","Harbour Creations Rocking Chair, Set of Two","Safco Corner Shelving, Traditional","SAFCO Steel Folding Chair, Red"
CY-12745,Craig Yedwab,EU,"Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Logitech Keyboard, Programmable","Hon Chairmat, Adjustable"
CY-12745,Craig Yedwab,LATAM,"Cameo Interoffice Envelope, with clear poly window","Accos Paper Clips, Metal","Stockwell Clamps, Assorted Sizes","Stockwell Paper Clips, Bulk Pack","Epson Card Printer, White"
CY-12745,Craig Yedwab,US,GBC Recycled VeloBinder Covers,Xerox 1959,Belkin F9M820V08 8 Outlet Surge,Staples,Newell 347
CY-2745,Craig Yedwab,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
CY-2745,Craig Yedwab,EMEA,"Stanley Canvas, Blue","Eldon Frame, Black","Acme Trimmer, Serrated","Avery Hole Reinforcements, Recycled","Enermax Router, Bluetooth"
Co-12640,Corey-Lock,APAC,"Hon Legal Exhibit Labels, Alphabetical","SAFCO Steel Folding Chair, Red","Eldon Lockers, Blue","Kraft Business Envelopes, Set of 50","Elite Ruler, Serrated"
Co-12640,Corey-Lock,EU,"Ibico Binder Covers, Economy","GlobeWeis Manila Envelope, Recycled","Sanford Highlighters, Easy-Erase","Advantus Light Bulb, Duo Pack","Binney & Smith Pencil Sharpener, Water Color"
Co-12640,Corey-Lock,LATAM,"Ibico Hole Reinforcements, Recycled","Stockwell Paper Clips, Bulk Pack","Tenex Clock, Duo Pack","Accos Paper Clips, Metal","Stockwell Clamps, Assorted Sizes"
Co-12640,Corey-Lock,US,KI Conference Tables,"Adams Telephone Message Books, 5 1/4 x 11",Xerox 1963,Mitel MiVoice 5330e IP Phone,Mophie Juice Pack Helium for iPhone
Co-2640,Corey-Lock,Africa,"Panasonic Receipt Printer, Wireless","Stiletto Ruler, Easy Grip","Eaton Computer Printout Paper, 8.5 x 11","Harbour Creations Chairmat, Adjustable","Office Star Swivel Stool, Set of Two"
Co-2640,Corey-Lock,EMEA,"GlobeWeis Peel and Seal, with clear poly window","Avery Binder, Durable","Belkin Memory Card, Erganomic","Cardinal Binder Covers, Clear","Sanford Canvas, Easy-Erase"
DA-13450,Dianna Arnett,APAC,"Ibico Binder Covers, Recycled","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Elite Shears, Serrated","Eaton Cards & Envelopes, Premium"
DA-13450,Dianna Arnett,EU,"Canon Personal Copier, High-Speed","Cardinal Binding Machine, Economy","Motorola Audio Dock, VoIP","Eldon File Cart, Single Width","Binney & Smith Canvas, Easy-Erase"
DA-13450,Dianna Arnett,LATAM,"Avery 3-Hole Punch, Economy","Deflect-O Light Bulb, Black","Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack"
DA-13450,Dianna Arnett,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,"Global Value Steno Chair, Gray",Revere Boxed Rubber Bands by Revere,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),GBC Recycled VeloBinder Covers
DA-3450,Dianna Arnett,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
DA-3450,Dianna Arnett,EMEA,"Accos Push Pins, 12 Pack","Enermax Cards & Envelopes, Premium","Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled"
DB-12910,Daniel Byrd,APAC,"Nokia Office Telephone, with Caller ID","Fiskars Trimmer, Serrated","Acme Trimmer, Serrated","Sanford Canvas, Easy-Erase","Canon Personal Copier, High-Speed"
DB-12910,Daniel Byrd,EU,"Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Binney & Smith Canvas, Easy-Erase","Stanley Pencil Sharpener, Fluorescent","Cardinal Binder Covers, Economy"
DB-12910,Daniel Byrd,LATAM,"Rubbermaid Frame, Black","Stockwell Clamps, Assorted Sizes","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal"
DB-12910,Daniel Byrd,US,Revere Boxed Rubber Bands by Revere,"Global Push Button Manager's Chair, Indigo","Bevis Oval Conference Table, Walnut",White Computer Printout Paper by Universal,Xerox 1959
DB-12970,Darren Budd,APAC,"Green Bar Note Cards, Premium","OIC Clamps, 12 Pack","Novimex Shipping Labels, 5000 Label Set","Ibico Hole Reinforcements, Recycled","Brother Personal Copier, Laser"
DB-12970,Darren Budd,EU,"Stanley Pencil Sharpener, Water Color","Acco Binder, Recycled","Kleencut Letter Opener, Easy Grip","Wilson Jones Binder, Recycled","Tenex Clock, Erganomic"
DB-12970,Darren Budd,US,Revere Boxed Rubber Bands by Revere,Xerox 1959,Staples,GBC Recycled VeloBinder Covers,White Computer Printout Paper by Universal
DB-13060,Dave Brooks,APAC,"Eldon Lockers, Blue","Wilson Jones Index Tab, Recycled","Avery Index Tab, Clear","Hon File Folder Labels, Adjustable","StarTech Inkjet, Wireless"
DB-13060,Dave Brooks,EU,"Canon Personal Copier, High-Speed","Eldon File Cart, Single Width","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Binney & Smith Canvas, Easy-Erase"
DB-13060,Dave Brooks,LATAM,"Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","Cardinal Binder, Recycled"
DB-13060,Dave Brooks,US,Staples,Revere Boxed Rubber Bands by Revere,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",GBC DocuBind TL200 Manual Binding Machine,Ibico Laser Imprintable Binding System Covers
DB-13120,David Bremer,APAC,"Hon Bag Chairs, Set of Two","Acme Letter Opener, Easy Grip","Hon File Folder Labels, 5000 Label Set","Green Bar Note Cards, Multicolor","SAFCO Rocking Chair, Set of Two"
DB-13120,David Bremer,EU,"Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","BIC Canvas, Water Color","Eldon Lockers, Blue","Eldon File Cart, Single Width"
DB-13120,David Bremer,LATAM,"Kleencut Shears, Steel","Avery 3-Hole Punch, Economy","Office Star Chairmat, Adjustable","Avery 3-Hole Punch, Clear","Ames Interoffice Envelope, with clear poly window"
DB-13120,David Bremer,US,Fellowes PB200 Plastic Comb Binding Machine,Mophie Juice Pack Helium for iPhone,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Hon Non-Folding Utility Tables
DB-13210,Dean Braden,APAC,"Wilson Jones Index Tab, Recycled","SAFCO Steel Folding Chair, Red","Enermax Mouse, Bluetooth","Wilson Jones Binder, Durable","BIC Pens, Water Color"
DB-13210,Dean Braden,EU,"Canon Personal Copier, High-Speed","Cardinal Binder Covers, Economy","Eldon File Cart, Single Width","Motorola Audio Dock, VoIP","Binney & Smith Canvas, Easy-Erase"
DB-13210,Dean Braden,LATAM,"Stockwell Clamps, Assorted Sizes","Binney & Smith Sketch Pad, Water Color","Tenex File Cart, Single Width","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack"
DB-13210,Dean Braden,US,DAX Cubicle Frames - 8x10,DMI Eclipse Executive Suite Bookcases,GBC Recycled VeloBinder Covers,Xerox 1959,Xerox 1880
DB-13270,Deborah Brumfield,APAC,"Deflect-O Door Stop, Erganomic","Wilson Jones Index Tab, Recycled","SAFCO Steel Folding Chair, Red","Cisco Headset, with Caller ID","Avery Index Tab, Clear"
DB-13270,Deborah Brumfield,EU,"Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Enermax Parchment Paper, Multicolor","Binney & Smith Canvas, Easy-Erase"
DB-13270,Deborah Brumfield,LATAM,"SanDisk Memo Slips, Premium","Kleencut Ruler, Steel","Smead Shipping Labels, Alphabetical","Eldon Photo Frame, Duo Pack","Canon Copy Machine, Laser"
DB-13270,Deborah Brumfield,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Revere Boxed Rubber Bands by Revere,"Global Value Steno Chair, Gray","Bevis Oval Conference Table, Walnut",Xerox 1959
DB-13360,Dennis Bolton,APAC,"SAFCO Steel Folding Chair, Red","Kraft Business Envelopes, Set of 50","Stanley Markers, Water Color","Avery Index Tab, Clear","Sharp Copy Machine, Color"
DB-13360,Dennis Bolton,EU,"Smead Shelving, Blue","Wilson Jones Index Tab, Recycled","Ibico Hole Reinforcements, Durable","Novimex Round Labels, Laser Printer Compatible","Konica Phone, Wireless"
DB-13360,Dennis Bolton,LATAM,"Nokia Signal Booster, VoIP","Avery 3-Hole Punch, Recycled","Stockwell Paper Clips, Bulk Pack","OIC Paper Clips, Assorted Sizes","Stockwell Clamps, Assorted Sizes"
DB-13360,Dennis Bolton,US,"Global Stack Chair without Arms, Black","#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Xerox 1959,GBC Recycled VeloBinder Covers,GBC DocuBind P50 Personal Binding Machine
DB-13405,Denny Blanton,APAC,"SAFCO Steel Folding Chair, Red","Eaton Message Books, Recycled","Eldon Lockers, Blue","Ibico Binder Covers, Recycled","KitchenAid Refrigerator, Silver"
DB-13405,Denny Blanton,EU,"Avery Removable Labels, 5000 Label Set","Novimex Executive Leather Armchair, Red","Boston Canvas, Fluorescent","Binney & Smith Canvas, Easy-Erase","Hon File Folder Labels, Laser Printer Compatible"
DB-13405,Denny Blanton,LATAM,"Avery Binder Covers, Economy","Accos Paper Clips, Metal","Stockwell Clamps, Assorted Sizes","Stockwell Paper Clips, Bulk Pack","Cardinal Binder, Recycled"
DB-13405,Denny Blanton,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Xerox 1988,Revere Boxed Rubber Bands by Revere,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),White Computer Printout Paper by Universal
DB-13555,Dorothy Badders,APAC,"SanDisk Keyboard, Erganomic","SAFCO Steel Folding Chair, Red","Ames Peel and Seal, Recycled","KitchenAid Microwave, Silver","Ibico Binder Covers, Recycled"
DB-13555,Dorothy Badders,EU,"Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Binney & Smith Canvas, Easy-Erase","Eldon File Cart, Single Width","Stanley Pencil Sharpener, Water Color"
DB-13555,Dorothy Badders,LATAM,"Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Sauder Corner Shelving, Mobile","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack"
DB-13555,Dorothy Badders,US,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Fellowes PB200 Plastic Comb Binding Machine,"Fellowes Personal Hanging Folder Files, Navy",Mitel MiVoice 5330e IP Phone
DB-13615,Doug Bickford,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","SanDisk Memory Card, USB","Harbour Creations Chairmat, Red","Fiskars Scissors, Steel"
DB-13615,Doug Bickford,EU,"Canon Personal Copier, High-Speed","Eldon File Cart, Single Width","Motorola Audio Dock, VoIP","Ibico Hole Reinforcements, Recycled","Binney & Smith Canvas, Easy-Erase"
DB-13615,Doug Bickford,LATAM,"Canon Copy Machine, Color","Elite Shears, High Speed","Rubbermaid Frame, Black","Eldon Lockers, Single Width","Accos Paper Clips, Metal"
DB-13615,Doug Bickford,US,Staples,Mophie Juice Pack Helium for iPhone,Xerox 1959,Hon Non-Folding Utility Tables,GBC Recycled VeloBinder Covers
DB-13660,Duane Benoit,APAC,"Fiskars Scissors, Steel","Stockwell Paper Clips, Assorted Sizes","SAFCO Steel Folding Chair, Red","Eldon Door Stop, Erganomic","Ibico Binder Covers, Recycled"
DB-13660,Duane Benoit,EU,"Eldon Shelving, Single Width","SAFCO Rocking Chair, Adjustable","Motorola Audio Dock, VoIP","Sanford Highlighters, Fluorescent","Brother Fax Machine, Color"
DB-13660,Duane Benoit,LATAM,"Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled","Jiffy Business Envelopes, Set of 50"
DB-13660,Duane Benoit,US,DAX Cubicle Frames - 8x10,Xerox 1959,GBC Recycled VeloBinder Covers,Xerox 1991,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
DB-2910,Daniel Byrd,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
DB-2910,Daniel Byrd,Canada,"Stockwell Staples, Metal","Belkin Mouse, Bluetooth","Safco Classic Bookcase, Pine","Harbour Creations Legal Exhibit Labels, 5000 Label Set","Avery Legal Exhibit Labels, 5000 Label Set"
DB-2910,Daniel Byrd,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Fluorescent","SanDisk Keyboard, Programmable","Belkin Keyboard, Erganomic"
